age,income,credit_score,loan_amount,debt_to_income_pct,num_dependents,years_employed,account_balance,num_prev_loans,monthly_expenses,gender,employment_status,education_level,loan_purpose,region,marital_status,application_year,loan_duration_months,application_date,loan_default
52,45912.9,748,6431.36,16.72,2,8.8,5896.84,8,7812.11,Male,Full-Time,PhD,Car,North,Single,2022,84,15/05/2022,0
35,33844.42,562,4320.84,17.26,3,3.2,20172.94,4,5672.44,Male,Full-Time,Bachelor,Medical,West,Divorced,2011,48,2/03/2011,0
36,60825.91,768,9617.58,21.32,0,20.8,16464.99,7,16608.82,Female,Full-Time,Master,Medical,West,Single,2013,84,4/10/2013,0
56,97461.31,527,10340.03,7.08,2,,1688.15,0,22379.39,Male,Part-Time,Bachelor,Home,South,Divorced,2017,36,18/11/2017,0
21,45495.86,522,6542.3,36.73,2,0,1769.05,7,15455,Non-Binary,Unemployed,High School,Personal,East,Married,2019,24,13/08/2019,1
23,112087,730,19292.67,27.06,5,4.1,2572.41,1,34816.81,Male,Full-Time,High School,Medical,South,,2012,60,4/10/2012,0
50,34920.4,798,6216,25.43,1,6.8,6009.39,2,13770.44,Male,Part-Time,Bachelor,Business,South,Divorced,2022,60,21/06/2022,0
28,31449.38,817,5154.46,9.64,6,8.5,18217.14,3,6996.68,Male,Full-Time,Bachelor,Car,West,Married,2012,48,23/04/2012,0
39,41827.7,659,4627.11,20.19,5,,7161.33,7,8014.1,Female,Part-Time,Bachelor,Home,Central,Married,2016,84,20/04/2016,0
53,24331.52,605,5980.33,37.17,4,0.6,5338.39,5,9322.87,Male,Full-Time,High School,Business,North,Divorced,2013,12,4/03/2013,0
67,38852.97,711,14822.01,31.74,1,2.5,2766.5,3,7739.32,Female,Part-Time,Bachelor,Personal,Central,Single,2012,48,19/06/2012,0
40,35633.39,651,10935.37,13.05,6,4,1536.96,5,10205.84,Male,Full-Time,High School,Home,West,Married,2013,36,13/01/2013,0
43,57151.93,720,7591.14,15.66,4,5.3,1880.59,3,,Female,Full-Time,Bachelor,Medical,South,Single,2022,84,11/03/2022,0
48,16529.97,667,70946.7,66.74,5,5.9,20082.25,4,3089.78,Male,Full-Time,,Education,Central,Single,2015,36,23/12/2015,1
46,43168.36,489,28262.71,20.9,2,9.2,755.46,1,10651,Non-Binary,Full-Time,High School,Personal,East,Married,2015,60,7/08/2015,1
22,77466.06,680,6591.7,24.75,3,6.8,4675.43,2,13394.54,Male,Part-Time,High School,Personal,Central,Married,2021,36,28/10/2021,0
71,64537.4,776,11923.42,60.74,6,1.1,695.17,8,15410.92,Female,Full-Time,Master,Car,West,Married,2013,48,22/05/2013,1
55,80265.26,742,12469.56,23.18,1,1.1,14907.68,9,16550.14,Female,Full-Time,Master,Business,North,,2012,36,11/09/2012,0
42,74696.61,645,11973.51,7,2,0,1261.4,3,25469.15,Female,Unemployed,Bachelor,Car,North,Married,2012,84,3/02/2012,1
51,76918.48,480,11502.19,14.54,4,1.5,4610.07,5,14113.41,Male,Full-Time,Bachelor,Medical,South,Single,2011,60,9/08/2011,1
29,26387.51,705,6661.06,6.56,6,22.9,37344.82,6,5907.42,Female,Unemployed,Master,Home,East,Single,2014,36,18/12/2014,0
39,30801.56,705,12845.53,9.9,2,2.1,932.8,2,12302.93,Male,Full-Time,High School,Car,North,Divorced,2016,36,18/02/2016,0
61,40616.43,551,40064.48,3.05,2,3.3,2330.5,9,7181.52,Male,Full-Time,,Business,North,,2016,36,22/12/2016,1
46,47113.44,588,20218.11,16.14,1,0.9,5390.81,8,8609.85,Male,Full-Time,Master,Education,South,Married,2014,84,11/09/2014,1
62,34313.36,783,19385.54,28.58,1,8.7,3097.62,3,12818.72,Male,Full-Time,Master,Home,East,Married,2016,84,14/05/2016,0
71,,718,3689.96,31.11,0,2.8,1929.62,4,31850.67,Male,Full-Time,Master,Home,South,Divorced,2020,12,15/11/2020,0
72,32883.61,662,8834,57.54,5,1.3,2845.96,0,12131.61,Male,Part-Time,,Car,South,Single,2010,24,28/11/2010,0
22,9657.44,705,14058.53,20.37,3,1,113343.96,9,1704.8,Male,Full-Time,High School,Personal,North,,2014,36,4/01/2014,0
69,81250.85,670,21141.79,58.93,2,18.8,29534.93,0,13945.14,Male,Full-Time,High School,Medical,South,Divorced,2024,36,3/02/2024,1
62,46316.08,737,26924.53,30.65,1,18.2,7219.35,4,13786.98,Female,Full-Time,,Education,East,,2018,36,18/09/2018,0
30,28715.06,613,6447.37,35.66,0,2,4866.94,5,,Male,Full-Time,Bachelor,Car,East,Married,2024,12,13/06/2024,0
59,80533.21,605,33413.59,15.92,2,1.4,5465.63,4,14014.38,Male,Retired,High School,Home,East,Divorced,2018,36,3/11/2018,0
32,68996.59,793,9872.41,27.46,1,3.4,50148.79,6,16734.4,Female,Full-Time,High School,Business,Central,Married,2022,36,5/10/2022,0
35,48515.33,680,15948.1,25.07,1,,34589.07,2,19001.99,Female,Full-Time,High School,Home,South,Single,2018,60,15/11/2018,0
67,37792.31,626,5916.17,31.61,,1.5,3252.45,6,7178.22,Male,Full-Time,High School,Car,South,Married,2016,48,18/03/2016,0
19,67062.04,604,38949.19,36.31,3,1.6,4620.3,2,21245.19,Male,Retired,Master,Home,East,Single,2017,24,1/01/2017,1
40,16377.12,691,3313.22,25.73,3,0.3,7639.06,7,3272.35,Male,Full-Time,High School,Car,South,Widowed,2018,24,14/02/2018,0
60,38881.66,478,23413.97,38.4,6,7.1,1661.19,6,11346.76,Male,Part-Time,Master,Medical,North,Single,2024,24,27/01/2024,1
30,19974.12,547,4521.93,21.64,1,,397.25,1,7047.5,Female,Full-Time,High School,Home,West,Married,2016,60,14/03/2016,1
60,57727.97,616,14584.83,38.43,4,,1260.04,1,18519.04,Female,Full-Time,,Personal,West,Married,2022,36,16/02/2022,0
21,82121.62,446,29771.72,20.55,6,0.2,6777.99,7,14022.5,Female,Self-Employed,High School,Personal,Central,Married,2022,24,8/07/2022,1
64,50240.17,499,28408.92,51.61,6,4.3,683.34,5,10710.23,Male,Full-Time,PhD,Personal,North,,2020,24,17/05/2020,1
71,42493.34,656,32347.99,16.55,0,9,67720.56,2,14762.61,Male,Self-Employed,High School,Home,East,Single,2013,36,20/01/2013,0
72,19703.11,476,8760.08,8.74,4,15,13310.34,8,3837.95,Female,Part-Time,High School,Medical,North,Married,2017,60,11/01/2017,1
42,59774,672,5735.97,42.65,6,0.7,4666.54,7,,Female,Self-Employed,,Medical,North,Married,2014,24,1/07/2014,0
28,80906.77,666,30534.77,32.36,6,3.8,9317.93,7,19289.81,Female,Full-Time,High School,Car,Central,Married,2015,84,9/02/2015,0
67,45450.84,598,17085.75,24.2,1,1,14308.05,9,8987.48,Female,Self-Employed,Bachelor,Personal,West,Married,2018,12,6/05/2018,0
65,34113.06,677,5029.99,27.84,3,4.2,,9,12407.31,Male,Full-Time,,Education,East,Married,2018,36,7/02/2018,0
59,28011.6,678,6877.49,22.28,1,2,83514.88,1,5888.21,Female,Retired,PhD,Personal,South,,2019,36,4/04/2019,0
30,149075.15,732,17972.02,14.17,3,,18101.43,8,32456.87,Male,Full-Time,Bachelor,Personal,East,Divorced,2022,36,16/03/2022,0
62,55502.47,705,1389.37,60.75,5,0.3,30151.63,3,19993.31,Female,Full-Time,High School,Medical,North,Married,2014,36,15/09/2014,1
55,81998.94,672,35064.24,5.53,6,1.9,22610.97,2,15530.16,Female,Full-Time,Bachelor,Business,East,Married,2020,48,23/05/2020,0
23,81484.63,706,11302.34,28.74,,5.4,5677.44,6,22314.01,Female,Full-Time,,Education,North,Married,2016,48,26/01/2016,0
68,54702.12,575,17528.68,28.01,0,1.6,6773.95,9,11072.51,Female,Retired,Master,Car,East,Married,2018,60,22/01/2018,1
32,103661.59,627,6421.16,64.5,6,2.5,13187.59,5,28884.36,Male,Retired,,Medical,South,Single,2017,24,7/04/2017,0
62,221762.71,541,8209.84,42.9,1,4.7,4069.28,4,41095.54,Male,Self-Employed,High School,Personal,Central,Married,2022,60,20/11/2022,0
40,34013.63,646,12961.63,50.45,6,6.6,8555.48,5,6165.78,Male,Part-Time,High School,Home,West,Divorced,2020,48,13/05/2020,0
57,40856.98,557,26516.59,26.89,5,14.8,2144.39,2,8415.09,Female,Retired,Bachelor,Personal,South,Divorced,2010,36,23/07/2010,0
51,31273.18,801,32259.19,15.89,3,3,15441.97,6,11921.2,Male,Self-Employed,Master,Personal,West,,2024,60,9/02/2024,0
33,88785.05,491,19367.42,32.57,6,4.4,28363.18,1,17851.34,Female,Retired,High School,Home,East,Single,2021,48,9/06/2021,0
68,36955.81,642,12472.41,14.49,4,4.4,1815.18,6,9816.14,Female,Full-Time,Bachelor,Home,East,Married,2020,60,21/04/2020,1
58,68072.81,581,22605.73,9.87,0,4.8,5366.12,0,25157.1,Male,Full-Time,High School,Education,Central,Single,2020,36,13/04/2020,0
64,139960.38,802,8819.27,52.62,5,12.6,887.39,9,49877.84,Male,Part-Time,,Medical,West,Single,2023,60,5/02/2023,1
49,24973.74,600,49211.89,8.57,,3.4,7141.37,0,5397.75,Female,Full-Time,Master,Personal,West,Married,2016,60,3/04/2016,1
57,51715.89,589,38064.72,16.37,1,2.4,8683.33,7,9305.13,Female,Full-Time,High School,Car,Central,Single,2021,48,7/11/2021,0
73,20295.94,574,33929.43,22.86,0,0.7,9986.09,7,3684.77,Female,Self-Employed,Bachelor,Car,South,Single,2014,36,26/02/2014,1
63,33659.86,591,25933.53,17.31,4,,4393.38,7,5700.87,Female,Retired,High School,Car,North,Divorced,2017,48,5/08/2017,0
22,44797.19,692,5819.54,34.13,2,3.8,2382.54,3,13193.95,Male,Full-Time,Bachelor,Business,East,Married,2015,24,25/11/2015,0
56,42502.21,676,8435.98,15.67,2,1.8,2400.04,9,15078.1,Male,Full-Time,Bachelor,Home,South,Single,2014,24,27/02/2014,0
58,31881.78,641,23993.36,30.87,2,7.9,9575.08,5,7251.6,Female,Retired,,Home,East,Single,2017,84,28/03/2017,0
65,28362.36,743,11629.71,8.2,0,0.2,15782.48,3,7550.98,Male,Full-Time,Bachelor,Personal,West,Married,2023,60,1/05/2023,0
35,54444.67,569,53506.41,69.29,2,0.3,5000.39,8,13834.66,Female,Full-Time,Master,Education,West,Married,2018,84,5/02/2018,1
30,45446.57,667,22662.9,5.7,0,0.5,6344.05,9,15919.46,Male,Retired,Master,Car,Central,Single,2012,36,22/06/2012,0
67,62193.29,521,4563.36,50.41,3,3.3,9120.15,3,,Male,Full-Time,High School,Personal,Central,Single,2022,36,25/04/2022,0
59,25310.86,770,9711.49,17.71,3,18.5,5199.06,8,4404.43,Female,Unemployed,High School,Education,Central,Single,2019,36,20/04/2019,1
18,65823.73,597,29004.74,28.98,2,1.6,3906.21,0,23429.6,Female,Full-Time,Master,Home,South,Married,2011,60,11/03/2011,1
70,70425.87,421,4397.3,33.11,0,6,7380.88,5,13561.03,Male,Retired,PhD,Home,West,Married,2012,48,20/05/2012,0
67,71887.55,671,45702.08,13.98,3,,,2,12343.33,Male,Self-Employed,Master,Business,West,Married,2024,60,9/01/2024,0
36,,756,9261.08,32.1,6,2.1,,2,4415.2,Female,Part-Time,Bachelor,Car,Central,Divorced,2024,84,13/04/2024,0
51,74990.24,783,5911.25,20.2,,,970.16,2,29165.9,Female,Full-Time,Bachelor,Car,South,,2022,36,20/03/2022,0
21,64824.71,729,25009.63,27.94,4,1.7,,0,17313.56,Female,Unemployed,Bachelor,Home,East,Single,2017,60,18/06/2017,0
60,101095.23,703,9991.99,7.95,1,3.9,1553.58,0,,Female,Self-Employed,,Business,South,,2011,60,11/04/2011,0
20,24567.93,393,24189.29,14.38,5,7.2,8501.59,3,5694.4,Female,Full-Time,Master,Home,Central,Single,2022,60,1/03/2022,1
58,59663.55,551,11540.46,48.98,4,4.3,3734.38,1,21311.34,Male,Part-Time,Bachelor,Car,West,Divorced,2018,48,3/02/2018,1
27,39206.8,647,12768.34,18.6,6,9.2,5801.7,1,8546.98,Male,Full-Time,Bachelor,Personal,South,Single,2020,60,3/01/2020,0
45,17334.77,664,5496.62,17.29,5,3.3,,9,3183.34,Female,Unemployed,High School,Home,Central,,2015,36,13/07/2015,0
56,,831,20946.64,6.07,0,1.5,69222.23,9,4269.09,Male,Full-Time,Master,Home,Central,Single,2023,48,3/12/2023,0
64,41713.17,607,65174.36,27.83,6,2.8,21471.13,7,7821.49,Male,Retired,,Home,Central,Single,2019,60,9/04/2019,0
36,44575.62,760,19799.67,8.98,0,5.8,1862.87,1,,Male,Retired,Bachelor,Personal,West,Married,2019,60,17/09/2019,0
73,56464.42,540,23527.07,2.45,4,1.9,13615,9,18085.99,Female,Self-Employed,Master,Home,East,Married,2024,24,14/02/2024,1
69,21008.59,782,4858.85,23.85,0,3.9,11235.91,1,6495.14,Male,Unemployed,High School,Personal,Central,Single,2019,60,8/10/2019,0
63,28915.1,648,10487.8,36.98,2,8.7,,2,11482.18,Male,Self-Employed,Master,Education,West,Single,2019,60,18/02/2019,1
53,134126.9,578,38926.04,3.51,1,1.9,951.18,8,36566.14,Female,Part-Time,Master,Home,North,Divorced,2020,60,15/11/2020,1
74,34820.09,691,3907.39,54.14,0,0.6,19142.01,8,6396.62,Male,Retired,Bachelor,Home,West,Single,2018,48,25/08/2018,1
20,29438.81,728,14923.17,3.85,,9.7,27902.08,2,,Male,Full-Time,High School,Car,West,Married,2012,60,20/07/2012,0
40,90733.65,720,9747.35,18.68,6,0.3,1685.62,9,29152.85,Female,Retired,Bachelor,Business,West,Married,2023,48,22/02/2023,0
34,61856.87,850,1872.97,24.49,6,18.4,9263.17,0,14330.16,Male,Full-Time,Bachelor,Car,East,,2018,36,12/04/2018,0
24,25902.03,739,10225.89,30.85,1,8.6,26715.21,5,8437.86,Female,Unemployed,Master,Business,East,Single,2024,48,21/03/2024,0
43,56703.59,710,9800.29,36.48,6,3.1,6706.83,8,14792.64,Male,Part-Time,Bachelor,Business,Central,Single,2019,60,2/05/2019,0
60,91991.36,551,15723.08,54.22,0,6.3,16119.75,2,,Male,Full-Time,Bachelor,Home,South,Married,2023,60,16/01/2023,1
63,,588,16392.08,17.02,5,8.1,2430.25,1,33553.46,Male,Full-Time,High School,Home,South,Married,2014,60,12/11/2014,0
23,22935.21,493,28361.89,20.3,4,8.9,5722.44,3,6873.49,Male,Full-Time,Bachelor,Home,East,Married,2020,84,11/03/2020,0
48,65960.24,677,15621.43,21.45,0,3.5,,5,17667.69,Female,Full-Time,High School,Education,South,Married,2016,60,10/12/2016,0
46,30942.45,551,10073.25,54.16,3,4.1,15555.8,4,9800.42,Male,Full-Time,High School,Business,Central,Single,2024,48,11/01/2024,0
26,30115.38,697,4376.72,25.69,6,,1146.34,5,6914.82,Male,Full-Time,Master,Car,East,Married,2015,60,12/11/2015,0
71,53946.21,592,6720.93,16.22,1,2.3,4432.41,4,,Female,Part-Time,,Car,North,Single,2024,36,17/04/2024,1
29,107001.6,657,9509.84,15.38,4,1.7,2037.5,6,37563.36,Female,Part-Time,,Personal,Central,Divorced,2024,84,17/03/2024,0
69,22152.51,670,103294.24,54.19,0,6.7,3447.83,5,5848.15,Male,Self-Employed,High School,Business,North,Single,2013,36,15/11/2013,1
27,33759.43,769,13014.08,24.14,5,2.9,3886.19,0,6442.06,Male,Full-Time,Bachelor,Car,North,Divorced,2021,60,24/11/2021,1
47,68550.57,568,2818.53,38.81,3,6.4,3566.74,7,21987.25,Female,Unemployed,High School,Home,West,Married,2020,60,14/02/2020,1
46,,686,19409.06,77.18,1,,15000.75,5,,Male,Part-Time,Bachelor,Car,West,Single,2017,48,1/02/2017,0
56,56517.95,691,17510.03,81.86,4,1.5,8430.79,3,12510.92,Male,Full-Time,High School,Medical,Central,Divorced,2024,84,12/02/2024,1
56,46253.04,680,19380,39.17,3,5.8,191.73,4,10325.42,Male,Unemployed,Bachelor,Home,East,Single,2013,60,5/10/2013,0
45,,770,29139.17,14.93,1,10.8,10857.11,9,62624.75,Male,Retired,Bachelor,Personal,North,Married,2024,36,17/11/2024,0
35,44528.52,560,18264.19,27.36,4,0.1,13320.77,2,11381.56,Male,Part-Time,PhD,Education,South,Single,2022,60,23/09/2022,1
58,81024.05,601,9586.05,46.32,4,11,2275.57,2,30071.87,Male,Full-Time,High School,Medical,North,Married,2020,36,28/09/2020,1
67,33910.67,733,5639.66,28.38,5,6.1,1050.9,8,,Female,Retired,Bachelor,Medical,North,Married,2020,48,18/04/2020,0
28,86378.67,681,20030.11,30.83,4,4.9,8014.19,0,30639.35,Male,Full-Time,Master,Business,Central,Single,2018,36,8/11/2018,0
53,,850,26270.51,27.78,5,,1405.99,9,3878.74,Female,Full-Time,High School,Medical,Central,Single,2018,36,2/04/2018,0
63,66122.59,587,11955.45,29.91,1,5.2,5892.18,1,19691.29,Female,Self-Employed,High School,Personal,South,Married,2021,36,11/05/2021,0
45,68582.08,633,71119.11,15.73,5,1.7,8893.12,9,12616.84,Female,Full-Time,Master,Education,Central,,2018,60,9/11/2018,1
65,,599,10597.86,35.58,1,13.1,5280.96,8,15575.2,Male,Full-Time,,Home,West,Married,2021,60,25/09/2021,1
68,81530.85,585,60164.78,17.66,4,2.9,91196.16,9,25707.39,Female,Retired,Bachelor,Car,South,Married,2016,48,4/01/2016,1
67,20992.36,632,45196.37,9.14,5,1.9,1959.82,8,3523.72,Female,Part-Time,Bachelor,Education,West,Single,2016,36,20/04/2016,1
23,75116.42,738,5557.01,10.17,4,0.9,3779.79,1,19623.28,Male,Full-Time,Master,Medical,Central,Married,2021,60,15/01/2021,0
69,49288.25,517,4854.21,47.14,6,,6290.76,4,9011.93,Female,Full-Time,High School,Car,North,Single,2021,48,23/05/2021,1
23,,654,7335.55,58.31,6,1.6,15440.11,1,11390.75,Female,Self-Employed,Bachelor,Car,East,Married,2022,36,11/12/2022,0
46,93111.84,652,25703.69,24.78,6,23.4,4198.26,6,,Female,Full-Time,Bachelor,Personal,Central,Married,2014,84,27/11/2014,0
54,42720.17,600,6441.28,33.84,0,8.5,2433.96,5,15956.01,Male,Full-Time,Bachelor,Car,Central,Single,2011,60,12/10/2011,0
29,63177.93,585,7228.19,14.6,3,0.3,2683.9,1,,Male,Full-Time,,Car,North,,2022,36,7/11/2022,0
26,110716.9,464,23773.8,33.27,1,4.3,5366.39,2,19185.11,Male,Retired,High School,Business,East,Married,2013,60,11/12/2013,0
58,64847.35,604,11361.5,16.12,,6.5,1687.74,1,20827.8,Female,Self-Employed,,Personal,Central,Single,2017,48,4/01/2017,0
65,66496.68,624,50374.85,31.32,6,0.7,18553.52,1,12091.41,Male,Part-Time,,Car,North,Single,2014,60,20/12/2014,0
61,33841.05,818,19729.32,16.88,5,11.1,25334.56,5,6473.74,Female,Full-Time,Master,Home,Central,Single,2013,84,16/01/2013,0
31,,636,12749.28,30.77,2,1.4,6530.9,1,10731.52,Female,Part-Time,,Medical,West,Married,2017,84,19/04/2017,1
66,35327.65,546,16902.75,17.47,3,4.9,5881.1,0,13606.22,Female,Retired,Bachelor,Home,North,Married,2023,48,26/02/2023,1
71,104246.89,794,9443.73,48.33,1,,9219.71,6,30011.38,Male,Part-Time,Master,Business,South,Married,2019,24,4/05/2019,0
33,32130.55,520,24186.56,67.39,5,0.2,2270.02,3,8034.1,Female,Full-Time,Master,Education,South,,2015,48,1/03/2015,0
38,112777.44,573,9198.67,55.66,2,0.6,29865.47,3,28183.66,Male,Self-Employed,Master,Medical,North,Single,2014,36,5/03/2014,1
29,44290.91,546,49353.38,80.63,3,,1843.44,5,12842.51,Male,Full-Time,,Business,Central,Single,2020,36,5/04/2020,1
41,70486.93,522,59984.25,33.38,6,0.5,1694.6,0,20391.3,Male,Full-Time,Bachelor,Car,East,Married,2018,36,3/04/2018,1
51,34438.24,600,13915.07,33.3,2,2.4,2943.22,2,6640.78,Male,Part-Time,Master,Car,North,,2020,48,19/03/2020,0
25,64379.13,623,30288.12,21.98,4,2.8,1052.71,3,19658.94,Female,Full-Time,Bachelor,Education,South,Married,2021,36,3/06/2021,0
38,90810.11,568,3225.59,29.48,0,6.5,1337.97,3,15318.76,Male,Full-Time,PhD,Car,North,Divorced,2021,48,14/05/2021,1
65,39823.8,687,27326.72,16.89,4,1.4,70737.93,2,7034.87,Female,Retired,Bachelor,Car,South,Single,2021,48,19/07/2021,0
45,64093.07,782,9724.87,17.93,1,0.5,2094.29,4,21610.89,Male,Part-Time,High School,Business,West,Single,2011,36,10/11/2011,0
33,13863.3,715,20132.31,50.33,4,8.1,2087.34,0,3061.48,Female,Full-Time,Bachelor,Education,North,Single,2015,84,3/04/2015,1
27,58915.93,420,12437.17,9.58,0,4.8,111004.15,7,17477.65,Female,Full-Time,Master,Car,East,,2019,60,25/08/2019,1
69,11462.9,675,10977.6,10.97,1,5.4,11521.95,6,,Female,Unemployed,High School,Car,Central,Married,2018,36,8/03/2018,1
32,21903.82,638,10317.25,28.29,4,1.9,5438.09,8,4799.7,Male,Full-Time,High School,Personal,Central,Single,2014,24,18/03/2014,0
53,45803.17,521,3560.44,8.7,4,2.4,3678.63,8,12865.37,Female,Self-Employed,PhD,Education,Central,Single,2016,84,12/03/2016,0
49,46071.97,537,16946.35,30.5,0,8.2,9202.06,0,18391.98,Male,Full-Time,High School,Personal,West,Single,2023,36,28/12/2023,0
60,27751.39,699,16117.46,19.36,5,1.2,9316.87,8,,Female,Full-Time,High School,Business,South,Married,2016,36,1/12/2016,0
58,46134.22,548,10002.75,41.15,3,,1121.55,0,13505.48,Female,Full-Time,,Car,South,Single,2019,60,17/02/2019,1
26,35440.79,606,4004.86,24.27,6,0.1,1378.37,6,6251.26,Female,Self-Employed,Bachelor,Personal,South,,2019,36,6/06/2019,1
45,93218.23,646,37603.77,49.86,4,1.1,5603.99,9,32056.75,Male,Part-Time,Master,Car,East,Single,2021,12,15/08/2021,1
26,66148.38,631,5034.89,39.59,3,0.5,9537.84,2,13842.7,Female,Part-Time,,Home,Central,Single,2023,36,13/01/2023,1
20,89999.08,603,19336.17,3.4,0,18.5,11281.81,6,18114.76,Female,Full-Time,Master,Car,Central,Single,2019,60,2/12/2019,0
65,53507.91,602,25772.78,15.18,6,3.4,16664.49,4,20171.88,Female,Full-Time,Bachelor,Education,South,Married,2017,48,22/08/2017,1
27,38397.94,806,14643.09,9.05,1,8.6,31228.57,7,7286.48,Male,Full-Time,High School,Car,South,Married,2022,36,12/04/2022,0
45,44066.82,555,9284.57,77.66,1,3.7,5898.75,2,16567.04,Female,Full-Time,High School,Personal,Central,Married,2015,36,10/04/2015,1
32,96937.53,839,20891.74,23.63,3,7.8,3551.32,2,19844.76,Male,Retired,Master,Home,South,Divorced,2017,48,17/09/2017,0
63,62725.7,757,22026.93,60.12,6,3.9,8980.04,3,22050.13,Male,Full-Time,Bachelor,Home,North,Single,2020,60,11/01/2020,1
40,79350.93,639,8250.1,51.91,5,17.2,2337.06,4,23659.27,Female,Full-Time,Bachelor,Business,East,Married,2010,84,25/07/2010,1
30,25547.5,622,19481.92,39.2,0,5.7,9934.03,8,4294.21,Non-Binary,Unemployed,High School,Home,South,Single,2017,84,23/11/2017,1
47,101268.09,659,10898.61,15.37,2,18,8589.83,3,39482.04,Female,Unemployed,Master,Home,West,,2024,36,2/01/2024,0
57,32344.79,738,15115.42,51.13,4,16.1,2879.1,5,12201.46,Male,Full-Time,High School,Car,East,Widowed,2017,60,21/08/2017,1
25,56190.79,620,4505.55,34.46,6,3.9,30340.66,3,21339.11,Male,Unemployed,,Education,South,,2011,48,9/01/2011,0
34,27558.7,760,25880.91,21.35,1,0.9,6864.7,7,5397.51,Female,Full-Time,High School,Home,East,Married,2023,60,21/01/2023,1
34,19264.63,596,28466.68,14.29,2,0.6,6197.57,2,5160.97,Male,Part-Time,,Home,West,Married,2015,60,9/03/2015,1
52,50658.5,603,3880.43,18.82,2,4.7,701.76,5,13138.09,Male,Self-Employed,High School,Education,East,Single,2016,60,20/01/2016,0
18,23011.92,620,25756.3,30.75,3,1,6728.09,2,8367.9,Female,Self-Employed,High School,Personal,North,Married,2023,60,25/12/2023,1
66,27091.07,631,17122.26,15.48,3,,3389.93,4,10655.19,Female,Full-Time,Bachelor,Personal,East,Single,2021,36,17/06/2021,0
41,63724.54,615,4377.34,14.05,6,2,67228.79,6,14715.23,Male,Self-Employed,High School,Education,North,Single,2014,60,5/09/2014,0
66,28498.83,696,10285.97,22.5,3,35.2,2760.52,8,4935.46,Male,Self-Employed,,Car,West,Single,2020,36,10/06/2020,0
19,69106.36,637,6860.38,31.78,5,3.4,15287.69,5,21133.08,Male,Full-Time,PhD,Education,East,Single,2022,84,18/03/2022,0
31,90737.47,714,19249.95,39.04,0,2.5,7311.37,6,20038.1,Male,Part-Time,,Car,West,Single,2013,36,4/01/2013,0
56,90989.47,709,7310.75,43.75,4,7.4,14741.21,1,17104.85,Male,Full-Time,Bachelor,Medical,North,Single,2018,36,5/12/2018,0
74,60609.35,646,3861.79,24.43,5,1.7,5682.72,1,16126.49,Female,Full-Time,Bachelor,Car,South,Widowed,2012,48,9/05/2012,0
68,44418.22,737,6900.54,40.03,2,13.8,1619.34,3,7986.29,Male,Self-Employed,Master,Education,Central,,2020,36,20/06/2020,0
34,70268.86,658,17960.58,64.08,0,19.5,337.18,7,27118.98,Female,Retired,Master,Home,West,Single,2011,84,26/11/2011,1
27,63937.5,696,13227.98,15.99,1,6.8,1161.93,2,12802.73,Male,Self-Employed,High School,Home,North,Widowed,2020,60,18/12/2020,0
